Cluster	GOMFID	Pvalue	OddsRatio	ExpCount	Count	Size	Term	adjustedPvalue	ensembl_gene_id	hgnc_symbol
D	GO:0005035	0.73060132	0.778584784	1.263997256	1	18	death receptor activity	0.872896788	ENSG00000026103	FAS
D	GO:0005086	0.73060132	0.778584784	1.263997256	1	18	ARF guanyl-nucleotide exchange factor activity	0.872896788	ENSG00000112379	KIAA1244
D	GO:0005520	0.73060132	0.778584784	1.263997256	1	18	insulin-like growth factor binding	0.872896788	ENSG00000166033	HTRA1
D	GO:0010485	0.73060132	0.778584784	1.263997256	1	18	H4 histone acetyltransferase activity	0.872896788	ENSG00000196363	WDR5
D	GO:0015035	0.73060132	0.778584784	1.263997256	1	18	protein disulfide oxidoreductase activity	0.872896788	ENSG00000197763	TXNRD3
D	GO:0016780	0.73060132	0.778584784	1.263997256	1	18	"phosphotransferase activity, for other substituted phosphate groups"	0.872896788	ENSG00000172269	DPAGT1
D	GO:0016878	0.73060132	0.778584784	1.263997256	1	18	acid-thiol ligase activity	0.872896788	ENSG00000130304	SLC27A1
D	GO:0016881	0.73060132	0.778584784	1.263997256	1	18	acid-amino acid ligase activity	0.872896788	ENSG00000128050	PAICS
D	GO:0046961	0.73060132	0.778584784	1.263997256	1	18	"proton-transporting ATPase activity, rotational mechanism"	0.872896788	ENSG00000171130	ATP6V0E2
D	GO:0051393	0.73060132	0.778584784	1.263997256	1	18	alpha-actinin binding	0.872896788	ENSG00000129116	PALLD
D	GO:0140142	0.73060132	0.778584784	1.263997256	1	18	nucleocytoplasmic carrier activity	0.872896788	ENSG00000124571	XPO5
D	GO:1901567	0.73060132	0.778584784	1.263997256	1	18	fatty acid derivative binding	0.872896788	ENSG00000198721	ECI2
D	GO:0015103	0.730929903	0.816194983	6.039098002	5	86	inorganic anion transmembrane transporter activity	0.872896788	"ENSG00000086159,ENSG00000154122,ENSG00000155850,ENSG00000174502,ENSG00000183048"	"AQP6,ANKH,SLC26A2,SLC26A9,SLC25A10"
D	GO:1902936	0.733845615	0.801487265	4.915544886	4	70	phosphatidylinositol bisphosphate binding	0.875695742	"ENSG00000104341,ENSG00000149596,ENSG00000155760,ENSG00000169499"	"LAPTM4B,JPH2,FZD7,PLEKHA2"
D	GO:0019903	0.738894403	0.817666527	7.232873189	6	103	protein phosphatase binding	0.87881876	"ENSG00000053900,ENSG00000089053,ENSG00000105647,ENSG00000115415,ENSG00000117650,ENSG00000179841,ENSG00000268173"	"ANAPC4,ANAPC5,PIK3R2,STAT1,NEK2,AKAP5,PIK3R2"
D	GO:0019838	0.74020946	0.806166477	6.109320072	5	87	growth factor binding	0.87881876	"ENSG00000049323,ENSG00000069702,ENSG00000134243,ENSG00000160867,ENSG00000166033"	"LTBP1,TGFBR3,SORT1,FGFR4,HTRA1"
D	GO:0003730	0.741005916	0.778042099	3.791991769	3	54	mRNA 3'-UTR binding	0.87881876	"ENSG00000082516,ENSG00000088247,ENSG00000142864"	"GEMIN5,KHSRP,SERBP1"
D	GO:0004709	0.741005916	0.778042099	3.791991769	3	54	MAP kinase kinase kinase activity	0.87881876	"ENSG00000143674,ENSG00000160867,ENSG00000182580"	",FGFR4,EPHB3"
D	GO:0061733	0.741005916	0.778042099	3.791991769	3	54	peptide-lysine-N-acetyltransferase activity	0.87881876	"ENSG00000149474,ENSG00000162227,ENSG00000196363"	"CSRP2BP,TAF6L,WDR5"
D	GO:0070491	0.741005916	0.778042099	3.791991769	3	54	repressing transcription factor binding	0.87881876	"ENSG00000064703,ENSG00000115415,ENSG00000188976"	"DDX20,STAT1,NOC2L"
D	GO:0001102	0.74392496	0.756006295	2.598216582	2	37	RNA polymerase II activating transcription factor binding	0.87881876	"ENSG00000080839,ENSG00000162227"	"RBL1,TAF6L"
D	GO:0004715	0.74392496	0.756006295	2.598216582	2	37	non-membrane spanning protein tyrosine kinase activity	0.87881876	"ENSG00000009954,ENSG00000165025"	"BAZ1B,SYK"
D	GO:0005254	0.74392496	0.756006295	2.598216582	2	37	chloride channel activity	0.87881876	"ENSG00000155850,ENSG00000174502"	"SLC26A2,SLC26A9"
D	GO:0008137	0.74392496	0.756006295	2.598216582	2	37	NADH dehydrogenase (ubiquinone) activity	0.87881876	"ENSG00000164182,ENSG00000167792"	"NDUFAF2,NDUFV1"
D	GO:0015932	0.74392496	0.756006295	2.598216582	2	37	nucleobase-containing compound transmembrane transporter activity	0.87881876	"ENSG00000125454,ENSG00000197506"	"SLC25A19,SLC28A3"
D	GO:0050136	0.74392496	0.756006295	2.598216582	2	37	NADH dehydrogenase (quinone) activity	0.87881876	"ENSG00000164182,ENSG00000167792"	"NDUFAF2,NDUFV1"
D	GO:0050661	0.74392496	0.756006295	2.598216582	2	37	NADP binding	0.87881876	"ENSG00000112992,ENSG00000149809"	"NNT,TM7SF2"
D	GO:0016705	0.747276519	0.809247684	7.303095259	6	104	"oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen"	0.881723115	"ENSG00000134716,ENSG00000138061,ENSG00000142973,ENSG00000146233,ENSG00000189046,ENSG00000196139"	"CYP2J2,CYP1B1,CYP4B1,CYP39A1,ALKBH2,AKR1C3"
D	GO:0030246	0.747535339	0.825832306	9.550201492	8	136	carbohydrate binding	0.881723115	"ENSG00000088812,ENSG00000101911,ENSG00000109323,ENSG00000143891,ENSG00000152556,ENSG00000153574,ENSG00000188404,ENSG00000196547"	"ATRN,PRPS2,MANBA,GALM,PFKM,RPIA,SELL,MAN2A2"
D	GO:0003841	0.749548295	0.735262157	1.334219326	1	19	1-acylglycerol-3-phosphate O-acyltransferase activity	0.882058754	ENSG00000155189	AGPAT5
D	GO:0015295	0.749548295	0.735262157	1.334219326	1	19	solute:proton symporter activity	0.882058754	ENSG00000146411	SLC2A12
D	GO:0016922	0.749548295	0.735262157	1.334219326	1	19	ligand-dependent nuclear receptor binding	0.882058754	ENSG00000109819	PPARGC1A
D	GO:0019003	0.752261856	0.76300905	3.862213839	3	55	GDP binding	0.884572122	"ENSG00000101911,ENSG00000117280,ENSG00000138175"	"PRPS2,RAB29,ARL3"
D	GO:0001540	0.757205563	0.73493812	2.668438652	2	38	amyloid-beta binding	0.887658283	"ENSG00000186088,ENSG00000186318"	"GSAP,BACE1"
D	GO:0015179	0.757205563	0.73493812	2.668438652	2	38	L-amino acid transmembrane transporter activity	0.887658283	"ENSG00000003989,ENSG00000102743"	"SLC7A2,SLC25A15"
D	GO:0017069	0.757205563	0.73493812	2.668438652	2	38	snRNA binding	0.887658283	"ENSG00000082516,ENSG00000136875"	"GEMIN5,PRPF4"
D	GO:0050681	0.757205563	0.73493812	2.668438652	2	38	androgen receptor binding	0.887658283	"ENSG00000012048,ENSG00000109819"	"BRCA1,PPARGC1A"
D	GO:0008509	0.76107114	0.838299797	14.11463603	12	201	anion transmembrane transporter activity	0.891144488	"ENSG00000003989,ENSG00000076351,ENSG00000086159,ENSG00000089057,ENSG00000102743,ENSG00000125454,ENSG00000130304,ENSG00000154122,ENSG00000155380,ENSG00000155850,ENSG00000174502,ENSG00000183048"	"SLC7A2,SLC46A1,AQP6,SLC23A2,SLC25A15,SLC25A19,SLC27A1,ANKH,SLC16A1,SLC26A2,SLC26A9,SLC25A10"
D	GO:0001076	0.762389534	0.819846743	10.81419875	9	154	"transcription factor activity, RNA polymerase II transcription factor binding"	0.891144488	"ENSG00000012048,ENSG00000077684,ENSG00000109819,ENSG00000115738,ENSG00000152944,ENSG00000160208,ENSG00000172819,ENSG00000181163,ENSG00000196628"	"BRCA1,JADE1,PPARGC1A,ID2,MED21,RRP1B,RARG,NPM1,TCF4"
D	GO:0008080	0.763402809	0.766426603	5.126211095	4	73	N-acetyltransferase activity	0.891144488	"ENSG00000135372,ENSG00000149474,ENSG00000162227,ENSG00000196363"	"NAT10,CSRP2BP,TAF6L,WDR5"
D	GO:0000982	0.763691902	0.856132569	19.59195747	17	279	"transcription factor activity, RNA polymerase II proximal promoter sequence-specific DNA binding"	0.891144488	"ENSG00000071794,ENSG00000080839,ENSG00000090447,ENSG00000100625,ENSG00000107485,ENSG00000115816,ENSG00000116833,ENSG00000123364,ENSG00000127152,ENSG00000141905,ENSG00000162599,ENSG00000166261,ENSG00000175832,ENSG00000179981,ENSG00000196628,ENSG00000196793,ENSG00000205922"	"HLTF,RBL1,TFAP4,SIX4,GATA3,CEBPZ,NR5A2,HOXC13,BCL11B,NFIC,NFIA,ZNF202,ETV4,TSHZ1,TCF4,ZNF239,ONECUT3"
D	GO:0009055	0.766632556	0.777496748	6.319986281	5	90	electron transfer activity	0.891144488	"ENSG00000069535,ENSG00000159423,ENSG00000164182,ENSG00000169021,ENSG00000197763"	"MAOB,ALDH4A1,NDUFAF2,UQCRFS1,TXNRD3"
D	GO:0004629	0.76716423	0.696499807	1.404441396	1	20	phospholipase C activity	0.891144488	ENSG00000163823	CCR1
D	GO:0030371	0.76716423	0.696499807	1.404441396	1	20	translation repressor activity	0.891144488	ENSG00000176974	SHMT1
D	GO:0030551	0.76716423	0.696499807	1.404441396	1	20	cyclic nucleotide binding	0.891144488	ENSG00000164588	HCN1
D	GO:0033764	0.76716423	0.696499807	1.404441396	1	20	"steroid dehydrogenase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor"	0.891144488	ENSG00000196139	AKR1C3
D	GO:0042171	0.76716423	0.696499807	1.404441396	1	20	lysophosphatidic acid acyltransferase activity	0.891144488	ENSG00000155189	AGPAT5
D	GO:0070412	0.76716423	0.696499807	1.404441396	1	20	R-SMAD binding	0.891144488	ENSG00000143799	PARP1
D	GO:0071617	0.76716423	0.696499807	1.404441396	1	20	lysophospholipid acyltransferase activity	0.891144488	ENSG00000155189	AGPAT5
D	GO:0004857	0.768299891	0.845930603	17.48529538	15	249	enzyme inhibitor activity	0.89178706	"ENSG00000021355,ENSG00000070018,ENSG00000106804,ENSG00000116750,ENSG00000119335,ENSG00000131771,ENSG00000143401,ENSG00000160049,ENSG00000165672,ENSG00000166897,ENSG00000170542,ENSG00000181163,ENSG00000184500,ENSG00000197249,ENSG00000243902,ENSG00000254093"	"SERPINB1,LRP6,C5,UCHL5,SET,PPP1R1B,ANP32E,DFFA,PRDX3,ELFN2,SERPINB9,NPM1,PROS1,SERPINA1,,PINX1"
D	GO:0003954	0.769886521	0.715008766	2.738660722	2	39	NADH dehydrogenase activity	0.892275749	"ENSG00000164182,ENSG00000167792"	"NDUFAF2,NDUFV1"
D	GO:0045309	0.769886521	0.715008766	2.738660722	2	39	protein phosphorylated amino acid binding	0.892275749	"ENSG00000105647,ENSG00000165025,ENSG00000268173"	"PIK3R2,SYK,PIK3R2"
D	GO:0015085	0.772668541	0.755407537	5.196433165	4	74	calcium ion transmembrane transporter activity	0.894822645	"ENSG00000005059,ENSG00000104369,ENSG00000149596,ENSG00000198216"	"CCDC109B,JPH1,JPH2,CACNA1E"
D	GO:0005198	0.779374453	0.876210871	33.77681557	30	481	structural molecule activity	0.901906491	"ENSG00000030066,ENSG00000058804,ENSG00000069248,ENSG00000080986,ENSG00000100941,ENSG00000104369,ENSG00000105364,ENSG00000106305,ENSG00000106404,ENSG00000112996,ENSG00000113368,ENSG00000113569,ENSG00000114686,ENSG00000116221,ENSG00000123560,ENSG00000128626,ENSG00000129595,ENSG00000131368,ENSG00000135972,ENSG00000138750,ENSG00000144061,ENSG00000146223,ENSG00000158042,ENSG00000165376,ENSG00000169062,ENSG00000169288,ENSG00000169991,ENSG00000171914,ENSG00000175110,ENSG00000185414"	"NUP160,NDC1,NUP133,NDC80,PNN,JPH1,MRPL4,AIMP2,CLDN15,MRPS30,LMNB1,NUP155,MRPL3,MRPL37,PLP1,MRPS12,EPB41L4A,MRPS25,MRPS9,NUP54,NPHP1,RPL7L1,MRPL17,CLDN2,UPF3A,MRPL1,IFFO2,TLN2,MRPS22,MRPL30"
D	GO:0045182	0.781986445	0.696128326	2.808882792	2	40	translation regulator activity	0.903996689	"ENSG00000108561,ENSG00000176974"	"C1QBP,SHMT1"
D	GO:0030507	0.783542525	0.661613692	1.474663466	1	21	spectrin binding	0.903996689	ENSG00000118200	CAMSAP2
D	GO:0070717	0.783542525	0.661613692	1.474663466	1	21	poly-purine tract binding	0.903996689	ENSG00000166889	PATL1
D	GO:0080025	0.783542525	0.661613692	1.474663466	1	21	"phosphatidylinositol-3,5-bisphosphate binding"	0.903996689	ENSG00000149596	JPH2
D	GO:0043167	0.784522006	0.945273146	315.0864272	305	4487	ion binding	0.904445174	"ENSG00000005100,ENSG00000008394,ENSG00000009954,ENSG00000012048,ENSG00000013573,ENSG00000020426,ENSG00000020922,ENSG00000033050,ENSG00000036549,ENSG00000041802,ENSG00000043355,ENSG00000049323,ENSG00000058056,ENSG00000059573,ENSG00000064703,ENSG00000064933,ENSG00000067704,ENSG00000067992,ENSG00000068654,ENSG00000069535,ENSG00000069702,ENSG00000071794,ENSG00000072571,ENSG00000073111,ENSG00000074410,ENSG00000074582,ENSG00000075239,ENSG00000076003,ENSG00000076351,ENSG00000077044,ENSG00000077684,ENSG00000079150,ENSG00000083454,ENSG00000084774,ENSG00000085276,ENSG00000087077,ENSG00000088305,ENSG00000091583,ENSG00000093217,ENSG00000095002,ENSG00000096063,ENSG00000097046,ENSG00000099953,ENSG00000100116,ENSG00000100350,ENSG00000100490,ENSG00000100575,ENSG00000100714,ENSG00000100814,ENSG00000100823,ENSG00000100979,ENSG00000101144,ENSG00000101347,ENSG00000101695,ENSG00000101850,ENSG00000101868,ENSG00000101871,ENSG00000101911,ENSG00000102053,ENSG00000102096,ENSG00000102678,ENSG00000102763,ENSG00000102967,ENSG00000103888,ENSG00000104140,ENSG00000104147,ENSG00000104341,ENSG00000104835,ENSG00000104884,ENSG00000105486,ENSG00000105559,ENSG00000105852,ENSG00000106080,ENSG00000106560,ENSG00000107485,ENSG00000107951,ENSG00000108375,ENSG00000108561,ENSG00000108984,ENSG00000109861,ENSG00000110169,ENSG00000110171,ENSG00000110721,ENSG00000111142,ENSG00000111144,ENSG00000111231,ENSG00000111331,ENSG00000111358,ENSG00000111364,ENSG00000112118,ENSG00000112159,ENSG00000112320,ENSG00000114054,ENSG00000114854,ENSG00000115414,ENSG00000115568,ENSG00000115687,ENSG00000115825,ENSG00000116062,ENSG00000116120,ENSG00000116337,ENSG00000116833,ENSG00000116874,ENSG00000116918,ENSG00000116984,ENSG00000117174,ENSG00000117280,ENSG00000117593,ENSG00000117650,ENSG00000117906,ENSG00000119787,ENSG00000122512,ENSG00000122873,ENSG00000123836,ENSG00000123992,ENSG00000125378,ENSG00000125850,ENSG00000126602,ENSG00000126878,ENSG00000126953,ENSG00000127084,ENSG00000127152,ENSG00000128050,ENSG00000128059,ENSG00000128683,ENSG00000128694,ENSG00000128928,ENSG00000129103,ENSG00000130768,ENSG00000132436,ENSG00000132763,ENSG00000133026,ENSG00000133056,ENSG00000133131,ENSG00000133627,ENSG00000133706,ENSG00000134072,ENSG00000134202,ENSG00000134716,ENSG00000135119,ENSG00000135250,ENSG00000135372,ENSG00000135446,ENSG00000135632,ENSG00000135778,ENSG00000136866,ENSG00000137177,ENSG00000137513,ENSG00000137673,ENSG00000137745,ENSG00000137871,ENSG00000137959,ENSG00000138031,ENSG00000138061,ENSG00000138160,ENSG00000138175,ENSG00000138346,ENSG00000138759,ENSG00000138796,ENSG00000139880,ENSG00000140853,ENSG00000141101,ENSG00000141337,ENSG00000141994,ENSG00000142973,ENSG00000143013,ENSG00000143179,ENSG00000143320,ENSG00000143412,ENSG00000143674,ENSG00000143799,ENSG00000144381,ENSG00000145194,ENSG00000146233,ENSG00000148702,ENSG00000149212,ENSG00000149476,ENSG00000149596,ENSG00000149927,ENSG00000150779,ENSG00000151413,ENSG00000152234,ENSG00000152455,ENSG00000152556,ENSG00000152620,ENSG00000152782,ENSG00000152953,ENSG00000153147,ENSG00000154146,ENSG00000154328,ENSG00000154760,ENSG00000155760,ENSG00000156502,ENSG00000156970,ENSG00000157036,ENSG00000157077,ENSG00000157193,ENSG00000157399,ENSG00000157911,ENSG00000159131,ENSG00000159348,ENSG00000160094,ENSG00000160710,ENSG00000160867,ENSG00000161551,ENSG00000162591,ENSG00000163002,ENSG00000163214,ENSG00000163655,ENSG00000163864,ENSG00000163938,ENSG00000164024,ENSG00000164588,ENSG00000164684,ENSG00000164687,ENSG00000165025,ENSG00000165060,ENSG00000165244,ENSG00000165283,ENSG00000165816,ENSG00000165868,ENSG00000165905,ENSG00000166197,ENSG00000166226,ENSG00000166261,ENSG00000166278,ENSG00000166681,ENSG00000166851,ENSG00000167721,ENSG00000167792,ENSG00000168268,ENSG00000168395,ENSG00000168661,ENSG00000168765,ENSG00000168906,ENSG00000169021,ENSG00000169299,ENSG00000169499,ENSG00000169684,ENSG00000169891,ENSG00000170231,ENSG00000170500,ENSG00000171873,ENSG00000172819,ENSG00000172878,ENSG00000174684,ENSG00000175054,ENSG00000175792,ENSG00000176974,ENSG00000177602,ENSG00000177842,ENSG00000178802,ENSG00000178921,ENSG00000179981,ENSG00000180198,ENSG00000180817,ENSG00000180902,ENSG00000182224,ENSG00000182551,ENSG00000182580,ENSG00000182810,ENSG00000183579,ENSG00000183943,ENSG00000184500,ENSG00000185163,ENSG00000185252,ENSG00000185420,ENSG00000186205,ENSG00000186603,ENSG00000186854,ENSG00000186871,ENSG00000187240,ENSG00000187792,ENSG00000187801,ENSG00000188404,ENSG00000189007,ENSG00000189046,ENSG00000196139,ENSG00000196177,ENSG00000196305,ENSG00000196323,ENSG00000196547,ENSG00000196793,ENSG00000197467,ENSG00000197472,ENSG00000197763,ENSG00000198056,ENSG00000198216,ENSG00000198298,ENSG00000198513,ENSG00000198690,ENSG00000198721,ENSG00000198824,ENSG00000204366,ENSG00000205268,ENSG00000205403,ENSG00000213339,ENSG00000213366,ENSG00000213782,ENSG00000215883,ENSG00000234129,ENSG00000253729,ENSG00000266094,ENSG00000270647,ENSG00000274349,ENSG00000275004,ENSG00000280657"	"DHX33,MGST1,BAZ1B,BRCA1,DDX11,MNAT1,MRE11A,ABCF2,ZZZ3,LSG1,ZIC2,LTBP1,USP13,ALDH18A1,DDX20,PMS1,IARS2,PDK3,POLR1A,MAOB,TGFBR3,HLTF,HMMR,MCM2,CA12,BCS1L,ACAT1,MCM6,SLC46A1,DGKD,JADE1,FKBP7,P2RX5,CAD,MECOM,TRIP6,DNMT3B,APOH,XYLB,MSH2,SRPK1,CDC7,MMP11,GCAT,FOXRED2,CDKL1,TIMM9,MTHFD1,CCNB1IP1,APEX1,PLTP,BMP7,SAMHD1,RNF125,GPR143,POLA1,MID1,PRPS2,ZC3H12B,PIM2,FGF9,VWA8,DHODH,CEMIP,RHOV,OIP5,LAPTM4B,SARS2,ERCC2,LIG1,PLEKHA4,PON3,FKBP14,GIMAP2,GATA3,MTPAP,RNF43,C1QBP,MAP2K6,CTSC,HPX,TRIM3,CHKA,METAP2,LTA4H,GPN3,OAS3,GTF2H3,DDX55,MCM3,MDN1,SOBP,PCCB,TNNC1,FN1,ZNF142,PASK,PRKD3,MSH6,FARSB,AMPD2,NR5A2,WARS2,TSNAX,MTR,ZNHIT6,RAB29,DARS2,NEK2,RCN2,ATL2,PMS2,CISD1,PFKFB2,DNPEP,BMP4,OVOL2,TRAP1,AIF1L,TIMM8A,FGD3,BCL11B,PAICS,PPAT,GAD1,OSGEPL1,IVD,SUMF2,SMPDL3B,FIGNL1,MMACHC,MYH10,PIK3C2B,MORC4,ACTR3B,LARS,CAMK1,GSTM3,CYP2J2,RNFT2,SRPK2,NAT10,CDK4,SMYD5,NTPCR,ZFP37,KIF13A,NARS2,MMP7,MMP13,ZNF280D,IFI44L,ADCY3,CYP1B1,KIF11,ARL3,DNA2,FRAS1,HADH,CDH24,NLRC5,NOB1,ARSG,DUS3L,CYP4B1,LMO4,UCK2,CRABP2,ANXA9,,PARP1,HSPD1,ECE2,CYP39A1,HABP2,SESN3,DAK,JPH2,DOC2A,TIMM8B,NUBPL,ATP5A1,SUV39H2,PFKM,NADK2,PANK1,STK32B,SMARCA5,NRGN,NEIL2,SLFN13,FZD7,SUPV3L1,BUB1B,EXOG,ZFYVE9,LRP8,ARSE,PEX10,GART,CYB5R1,ZNF362,ADAR,FGFR4,ZNF577,MEGF6,NUP35,DHX57,GMPS,NMNAT3,GNL3,METAP1,HCN1,ZNF704,FABP5,SYK,FXN,ZNF367,STOML2,VWA2,HSPA12A,GYLTL1B,NOLC1,CCT2,ZNF202,C2,NGFRAP1,PLK1,TSR1,NDUFV1,NT5DC2,ING5,ZNF30,GSTM4,MAT2A,UQCRFS1,PGM2,PLEKHA2,CHRNA5,REPS2,FABP6,LONRF2,ADRA1D,RARG,METAP1D,B4GAT1,ATR,RUVBL1,SHMT1,GSG2,ZNF620,MPI,PFAS,TSHZ1,RCC1,PPA1,D2HGDH,CYB5D1,ADI1,EPHB3,DDX28,ZNRF3,PRKX,PROS1,DDX51,ZNF74,SMYD3,MARC1,HPDL,TRABD2A,ERCC6L,DYNC2H1,ZNF70,ZFP69B,SELL,ADAT2,ALKBH2,AKR1C3,ACADSB,IARS,ZBTB44,MAN2A2,ZNF239,COL13A1,ZNF695,TXNRD3,PRIM1,CACNA1E,ZNF485,ATL1,FAN1,ECI2,CHAMP1,ZBTB12,PDE7A,CFI,QTRT1,GSTM2,DDX47,CYB5RL,,PRKDC,RASSF5,TAF15,ZNF658,ZNF280B,SMYD3"
D	GO:0005518	0.793524291	0.678216113	2.879104862	2	41	collagen binding	0.913306142	"ENSG00000115414,ENSG00000137745"	"FN1,MMP13"
D	GO:0017124	0.798624252	0.742277006	6.600874561	5	94	SH3 domain binding	0.913306142	"ENSG00000027869,ENSG00000100092,ENSG00000131171,ENSG00000154380,ENSG00000179841"	"SH2D2A,SH3BP1,SH3BGRL,ENAH,AKAP5"
D	GO:0019208	0.79875612	0.724161694	5.407099374	4	77	phosphatase regulator activity	0.913306142	"ENSG00000119335,ENSG00000131771,ENSG00000143401,ENSG00000166897,ENSG00000243902"	"SET,PPP1R1B,ANP32E,ELFN2,"
D	GO:0035326	0.79875612	0.724161694	5.407099374	4	77	enhancer binding	0.913306142	"ENSG00000107485,ENSG00000116833,ENSG00000143013,ENSG00000164684"	"GATA3,NR5A2,LMO4,ZNF704"
D	GO:0016229	0.798770035	0.630050064	1.544885535	1	22	steroid dehydrogenase activity	0.913306142	ENSG00000196139	AKR1C3
D	GO:0017025	0.798770035	0.630050064	1.544885535	1	22	TBP-class protein binding	0.913306142	ENSG00000175792	RUVBL1
D	GO:0035198	0.798770035	0.630050064	1.544885535	1	22	miRNA binding	0.913306142	ENSG00000092847	AGO1
D	GO:0042974	0.798770035	0.630050064	1.544885535	1	22	retinoic acid receptor binding	0.913306142	ENSG00000172819	RARG
D	GO:0043014	0.798770035	0.630050064	1.544885535	1	22	alpha-tubulin binding	0.913306142	ENSG00000109819	PPARGC1A
D	GO:0043548	0.798770035	0.630050064	1.544885535	1	22	phosphatidylinositol 3-kinase binding	0.913306142	ENSG00000163629	PTPN13
D	GO:0045505	0.798770035	0.630050064	1.544885535	1	22	dynein intermediate chain binding	0.913306142	ENSG00000187240	DYNC2H1
D	GO:0005070	0.804519222	0.66119951	2.949326931	2	42	SH3/SH2 adaptor activity	0.918872587	"ENSG00000027869,ENSG00000131171"	"SH2D2A,SH3BGRL"
D	GO:0003714	0.804838759	0.79028593	12.42930635	10	177	transcription corepressor activity	0.918872587	"ENSG00000088305,ENSG00000100084,ENSG00000100823,ENSG00000108561,ENSG00000132382,ENSG00000143162,ENSG00000163935,ENSG00000166886,ENSG00000173611,ENSG00000188976"	"DNMT3B,HIRA,APEX1,C1QBP,MYBBP1A,CREG1,SFMBT1,NAB2,SCAI,NOC2L"
D	GO:0016746	0.809850741	0.793100417	13.62308154	11	194	"transferase activity, transferring acyl groups"	0.922314269	"ENSG00000062282,ENSG00000075239,ENSG00000100116,ENSG00000110090,ENSG00000128694,ENSG00000135372,ENSG00000149474,ENSG00000151093,ENSG00000155189,ENSG00000162227,ENSG00000196363"	"DGAT2,ACAT1,GCAT,CPT1A,OSGEPL1,NAT10,CSRP2BP,OXSM,AGPAT5,TAF6L,WDR5"
D	GO:0034212	0.811729796	0.683696755	4.283546257	3	61	peptide N-acetyltransferase activity	0.922314269	"ENSG00000149474,ENSG00000162227,ENSG00000196363"	"CSRP2BP,TAF6L,WDR5"
D	GO:0008574	0.812927525	0.601355857	1.615107605	1	23	"ATP-dependent microtubule motor activity, plus-end-directed"	0.922314269	ENSG00000138160	KIF11
D	GO:0042805	0.812927525	0.601355857	1.615107605	1	23	actinin binding	0.922314269	ENSG00000129116	PALLD
D	GO:0043236	0.812927525	0.601355857	1.615107605	1	23	laminin binding	0.922314269	ENSG00000169499	PLEKHA2
D	GO:0043425	0.812927525	0.601355857	1.615107605	1	23	bHLH transcription factor binding	0.922314269	ENSG00000196628	TCF4
D	GO:0001012	0.813151464	0.853162897	32.3021521	28	460	RNA polymerase II regulatory region DNA binding	0.922314269	"ENSG00000025156,ENSG00000071794,ENSG00000078399,ENSG00000080839,ENSG00000090447,ENSG00000092847,ENSG00000100625,ENSG00000107485,ENSG00000114126,ENSG00000115415,ENSG00000115816,ENSG00000116833,ENSG00000127152,ENSG00000140853,ENSG00000141905,ENSG00000143390,ENSG00000143578,ENSG00000143799,ENSG00000150347,ENSG00000162599,ENSG00000166261,ENSG00000172819,ENSG00000175832,ENSG00000180818,ENSG00000185420,ENSG00000196628,ENSG00000196793,ENSG00000205922,ENSG00000280657"	"HSF2,HLTF,HOXA9,RBL1,TFAP4,AGO1,SIX4,GATA3,TFDP2,STAT1,CEBPZ,NR5A2,BCL11B,NLRC5,NFIC,RFX5,CREB3L4,PARP1,ARID5B,NFIA,ZNF202,RARG,ETV4,HOXC10,SMYD3,TCF4,ZNF239,ONECUT3,SMYD3"
D	GO:0001078	0.813275156	0.725828226	6.7413187	5	96	"transcriptional repressor activity, RNA polymerase II proximal promoter sequence-specific DNA binding"	0.922314269	"ENSG00000080839,ENSG00000107485,ENSG00000166261,ENSG00000179981,ENSG00000196793"	"RBL1,GATA3,ZNF202,TSHZ1,ZNF239"
D	GO:0016616	0.813275156	0.725828226	6.7413187	5	96	"oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor"	0.922314269	"ENSG00000108602,ENSG00000111716,ENSG00000138796,ENSG00000164039,ENSG00000196139"	"ALDH3A1,LDHB,HADH,BDH2,AKR1C3"
D	GO:1901981	0.814026046	0.740559368	7.935093887	6	113	phosphatidylinositol phosphate binding	0.922482514	"ENSG00000104341,ENSG00000105559,ENSG00000149596,ENSG00000154146,ENSG00000155760,ENSG00000169499"	"LAPTM4B,PLEKHA4,JPH2,NRGN,FZD7,PLEKHA2"
