Cluster	GOMFID	Pvalue	OddsRatio	ExpCount	Count	Size	Term	adjustedPvalue	ensembl_gene_id	hgnc_symbol
B	GO:0003682	0.314525569	1.210633292	9.196261682	11	436	chromatin binding	0.631275866	"ENSG00000029993,ENSG00000119403,ENSG00000124160,ENSG00000129474,ENSG00000140521,ENSG00000148516,ENSG00000160741,ENSG00000164850,ENSG00000189060,ENSG00000204356,ENSG00000205531"	"HMGB3,PHF19,NCOA5,AJUBA,POLG,ZEB1,CRTC2,GPER1,H1F0,NELFE,NAP1L4"
B	GO:1990782	0.315849062	1.791456494	1.138986539	2	54	protein tyrosine kinase binding	0.631275866	"ENSG00000160691,ENSG00000169047"	"SHC1,IRS1"
B	GO:0003714	0.318230232	1.356388112	3.733344765	5	177	transcription corepressor activity	0.631275866	"ENSG00000092607,ENSG00000118922,ENSG00000129474,ENSG00000148516,ENSG00000175550"	"TBX15,KLF12,AJUBA,ZEB1,DRAP1"
B	GO:0016301	0.318449653	1.163705104	13.92094658	16	660	kinase activity	0.631275866	"ENSG00000038382,ENSG00000071242,ENSG00000100311,ENSG00000102225,ENSG00000105851,ENSG00000115694,ENSG00000124357,ENSG00000142178,ENSG00000143774,ENSG00000162889,ENSG00000166483,ENSG00000168067,ENSG00000169047,ENSG00000171608,ENSG00000197461,ENSG00000213923"	"TRIO,RPS6KA2,PDGFB,CDK16,PIK3CG,STK25,NAGK,SIK1,GUK1,MAPKAPK2,WEE1,MAP4K2,IRS1,PIK3CD,PDGFA,CSNK1E"
B	GO:0005520	0.318872875	2.737094838	0.37966218	1	18	insulin-like growth factor binding	0.631275866	ENSG00000142871	CYR61
B	GO:0016878	0.318872875	2.737094838	0.37966218	1	18	acid-thiol ligase activity	0.631275866	ENSG00000167107	ACSF2
B	GO:0016889	0.318872875	2.737094838	0.37966218	1	18	"endodeoxyribonuclease activity, producing 3'-phosphomonoesters"	0.631275866	ENSG00000172732	MUS81
B	GO:0019200	0.318872875	2.737094838	0.37966218	1	18	carbohydrate kinase activity	0.631275866	ENSG00000124357	NAGK
B	GO:0051393	0.318872875	2.737094838	0.37966218	1	18	alpha-actinin binding	0.631275866	ENSG00000124006	OBSL1
B	GO:1901567	0.318872875	2.737094838	0.37966218	1	18	fatty acid derivative binding	0.631275866	ENSG00000097021	ACOT7
B	GO:0031491	0.323630688	1.757500773	1.160078882	2	55	nucleosome binding	0.638843237	"ENSG00000119403,ENSG00000205531"	"PHF19,NAP1L4"
B	GO:0016829	0.327610644	1.402348847	2.889651033	4	137	lyase activity	0.644835936	"ENSG00000004468,ENSG00000138621,ENSG00000151376,ENSG00000166224"	"CD38,PPCDC,ME3,SGPL1"
B	GO:0004683	0.333261649	2.584807256	0.400754523	1	19	calmodulin-dependent protein kinase activity	0.650336304	ENSG00000162889	MAPKAPK2
B	GO:0015295	0.333261649	2.584807256	0.400754523	1	19	solute:proton symporter activity	0.650336304	ENSG00000136856	SLC2A8
B	GO:0098641	0.333261649	2.584807256	0.400754523	1	19	cadherin binding involved in cell-cell adhesion	0.650336304	ENSG00000163191	S100A11
B	GO:0031625	0.343673077	1.242152823	5.694932693	7	270	ubiquitin protein ligase binding	0.666400166	"ENSG00000044574,ENSG00000107566,ENSG00000123416,ENSG00000135362,ENSG00000140464,ENSG00000166016,ENSG00000196230"	"HSPA5,ERLIN1,TUBA1B,PRR5L,PML,ABTB2,TUBB"
B	GO:0008047	0.345128321	1.188597059	8.500214353	10	403	enzyme activator activity	0.666400166	"ENSG00000002330,ENSG00000085741,ENSG00000100311,ENSG00000102760,ENSG00000149541,ENSG00000160014,ENSG00000169129,ENSG00000172650,ENSG00000173207,ENSG00000213445"	"BAD,WNT11,PDGFB,RGCC,B3GAT3,CALM3,AFAP1L2,AGAP5,CKS1B,SIPA1"
B	GO:0005164	0.347347671	2.448549946	0.421846866	1	20	tumor necrosis factor receptor binding	0.666400166	ENSG00000227507	LTB
B	GO:0016799	0.347347671	2.448549946	0.421846866	1	20	"hydrolase activity, hydrolyzing N-glycosyl compounds"	0.666400166	ENSG00000004468	CD38
B	GO:0051119	0.347347671	2.448549946	0.421846866	1	20	sugar transmembrane transporter activity	0.666400166	ENSG00000136856	SLC2A8
B	GO:0070530	0.347347671	2.448549946	0.421846866	1	20	K63-linked polyubiquitin modification-dependent protein binding	0.666400166	ENSG00000118503	TNFAIP3
B	GO:0035091	0.360025006	1.280721353	3.944268199	5	187	phosphatidylinositol binding	0.685157681	"ENSG00000073712,ENSG00000110025,ENSG00000137076,ENSG00000157954,ENSG00000186063"	"FERMT2,SNX15,TLN1,WIPI2,AIDA"
B	GO:0001106	0.361137284	2.325918367	0.442939209	1	21	RNA polymerase II transcription corepressor activity	0.685157681	ENSG00000092607	TBX15
B	GO:0019201	0.361137284	2.325918367	0.442939209	1	21	nucleotide kinase activity	0.685157681	ENSG00000143774	GUK1
B	GO:0080025	0.361137284	2.325918367	0.442939209	1	21	"phosphatidylinositol-3,5-bisphosphate binding"	0.685157681	ENSG00000157954	WIPI2
B	GO:0000030	0.374636703	2.214965986	0.464031553	1	22	mannosyltransferase activity	0.699117125	ENSG00000130714	POMT1
B	GO:0000217	0.374636703	2.214965986	0.464031553	1	22	DNA secondary structure binding	0.699117125	ENSG00000029993	HMGB3
B	GO:0035198	0.374636703	2.214965986	0.464031553	1	22	miRNA binding	0.699117125	ENSG00000182872	RBM10
B	GO:0043548	0.374636703	2.214965986	0.464031553	1	22	phosphatidylinositol 3-kinase binding	0.699117125	ENSG00000169047	IRS1
B	GO:0070888	0.374636703	2.214965986	0.464031553	1	22	E-box binding	0.699117125	ENSG00000148516	ZEB1
B	GO:1901618	0.374636703	2.214965986	0.464031553	1	22	organic hydroxy compound transmembrane transporter activity	0.699117125	ENSG00000240583	AQP1
B	GO:0052689	0.376326387	1.383204987	2.193603704	3	104	carboxylic ester hydrolase activity	0.700356736	"ENSG00000097021,ENSG00000101670,ENSG00000164535"	"ACOT7,LIPG,DAGLB"
B	GO:0044389	0.385102641	1.186671738	5.948040813	7	282	ubiquitin-like protein ligase binding	0.71474213	"ENSG00000044574,ENSG00000107566,ENSG00000123416,ENSG00000135362,ENSG00000140464,ENSG00000166016,ENSG00000196230"	"HSPA5,ERLIN1,TUBA1B,PRR5L,PML,ABTB2,TUBB"
B	GO:0005109	0.387852008	2.114100186	0.485123896	1	23	frizzled binding	0.715953842	ENSG00000085741	WNT11
B	GO:0042805	0.387852008	2.114100186	0.485123896	1	23	actinin binding	0.715953842	ENSG00000124006	OBSL1
B	GO:0016773	0.390007016	1.113346649	12.67649833	14	601	"phosphotransferase activity, alcohol group as acceptor"	0.717991352	"ENSG00000038382,ENSG00000071242,ENSG00000100311,ENSG00000102225,ENSG00000105851,ENSG00000115694,ENSG00000142178,ENSG00000162889,ENSG00000166483,ENSG00000168067,ENSG00000169047,ENSG00000171608,ENSG00000197461,ENSG00000213923"	"TRIO,RPS6KA2,PDGFB,CDK16,PIK3CG,STK25,SIK1,MAPKAPK2,WEE1,MAP4K2,IRS1,PIK3CD,PDGFA,CSNK1E"
B	GO:0015238	0.392375461	1.501189847	1.349909972	2	64	drug transmembrane transporter activity	0.718478391	"ENSG00000145014,ENSG00000240583"	"TMEM44,AQP1"
B	GO:0043130	0.392375461	1.501189847	1.349909972	2	64	ubiquitin binding	0.718478391	"ENSG00000118503,ENSG00000173207"	"TNFAIP3,CKS1B"
B	GO:0005326	0.400789156	2.022005324	0.506216239	1	24	neurotransmitter transporter activity	0.726098127	ENSG00000240583	AQP1
B	GO:0015605	0.400789156	2.022005324	0.506216239	1	24	organophosphate ester transmembrane transporter activity	0.726098127	ENSG00000134955	SLC37A2
B	GO:0050699	0.400789156	2.022005324	0.506216239	1	24	WW domain binding	0.726098127	ENSG00000124225	PMEPA1
B	GO:0051787	0.400789156	2.022005324	0.506216239	1	24	misfolded protein binding	0.726098127	ENSG00000044574	HSPA5
B	GO:0003887	0.413453979	1.937585034	0.527308583	1	25	DNA-directed DNA polymerase activity	0.745089888	ENSG00000140521	POLG
B	GO:0016814	0.413453979	1.937585034	0.527308583	1	25	"hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in cyclic amidines"	0.745089888	ENSG00000133805	AMPD3
B	GO:0004864	0.425852185	1.859918367	0.548400926	1	26	protein phosphatase inhibitor activity	0.758286044	ENSG00000160813	PPP1R35
B	GO:0016894	0.425852185	1.859918367	0.548400926	1	26	"endonuclease activity, active with either ribo- or deoxyribonucleic acids and producing 3'-phosphomonoesters"	0.758286044	ENSG00000172732	MUS81
B	GO:0004843	0.429217113	1.388549058	1.455371688	2	69	thiol-dependent ubiquitin-specific protease activity	0.758286044	"ENSG00000118369,ENSG00000118503"	"USP35,TNFAIP3"
B	GO:0045296	0.430132593	1.131784635	6.222241276	7	295	cadherin binding	0.758286044	"ENSG00000044574,ENSG00000137076,ENSG00000138069,ENSG00000140553,ENSG00000163191,ENSG00000174903,ENSG00000184897,ENSG00000196924"	"HSPA5,TLN1,RAB1A,UNC45A,S100A11,RAB1B,H1FX,FLNA"
B	GO:0019901	0.432324603	1.087798064	11.09457258	12	526	protein kinase binding	0.758286044	"ENSG00000002330,ENSG00000102760,ENSG00000129355,ENSG00000142178,ENSG00000159069,ENSG00000160014,ENSG00000160691,ENSG00000162889,ENSG00000168067,ENSG00000169047,ENSG00000170955,ENSG00000173207"	"BAD,RGCC,CDKN2D,SIK1,FBXW5,CALM3,SHC1,MAPKAPK2,MAP4K2,IRS1,PRKCDBP,CKS1B"
B	GO:0004871	0.435953891	1.069927016	15.03884078	16	713	signal transducer activity	0.758286044	"ENSG00000075073,ENSG00000081277,ENSG00000090339,ENSG00000100097,ENSG00000115694,ENSG00000146535,ENSG00000160691,ENSG00000162889,ENSG00000164850,ENSG00000168067,ENSG00000168243,ENSG00000169047,ENSG00000170214,ENSG00000176697,ENSG00000196924,ENSG00000241106"	"TACR2,PKP1,ICAM1,LGALS1,STK25,GNA12,SHC1,MAPKAPK2,GPER1,MAP4K2,GNG4,IRS1,ADRA1B,BDNF,FLNA,HLA-DOB"
B	GO:0008092	0.437029422	1.072125727	14.06859299	15	667	cytoskeletal protein binding	0.758286044	"ENSG00000070182,ENSG00000084731,ENSG00000100246,ENSG00000102271,ENSG00000104892,ENSG00000124006,ENSG00000129474,ENSG00000137076,ENSG00000140859,ENSG00000160014,ENSG00000160753,ENSG00000168071,ENSG00000173805,ENSG00000187961,ENSG00000196924"	"SPTB,KIF3C,DNAL4,KLHL4,KLC3,OBSL1,AJUBA,TLN1,KIFC3,CALM3,RUSC1,CCDC88B,HAP1,KLHL17,FLNA"
B	GO:0005154	0.437989365	1.78822606	0.569493269	1	27	epidermal growth factor receptor binding	0.758286044	ENSG00000160691	SHC1
B	GO:0016891	0.437989365	1.78822606	0.569493269	1	27	"endoribonuclease activity, producing 5'-phosphomonoesters"	0.758286044	ENSG00000128191	DGCR8
B	GO:0019239	0.437989365	1.78822606	0.569493269	1	27	deaminase activity	0.758286044	ENSG00000133805	AMPD3
B	GO:0051019	0.437989365	1.78822606	0.569493269	1	27	mitogen-activated protein kinase binding	0.758286044	ENSG00000162889	MAPKAPK2
B	GO:0051059	0.437989365	1.78822606	0.569493269	1	27	NF-kappaB binding	0.758286044	ENSG00000214078	CPNE1
B	GO:0030234	0.439242927	1.064944593	16.05127326	17	761	enzyme regulator activity	0.758286044	"ENSG00000002330,ENSG00000085741,ENSG00000100311,ENSG00000101443,ENSG00000102760,ENSG00000109911,ENSG00000124116,ENSG00000129355,ENSG00000149541,ENSG00000160014,ENSG00000160360,ENSG00000160813,ENSG00000169129,ENSG00000172650,ENSG00000173207,ENSG00000180304,ENSG00000213445"	"BAD,WNT11,PDGFB,WFDC2,RGCC,ELP4,WFDC3,CDKN2D,B3GAT3,CALM3,GPSM1,PPP1R35,AFAP1L2,AGAP5,CKS1B,OAZ2,SIPA1"
B	GO:0008289	0.441095463	1.085421926	10.18760182	11	483	lipid binding	0.758286044	"ENSG00000002330,ENSG00000073712,ENSG00000107566,ENSG00000110025,ENSG00000137076,ENSG00000157954,ENSG00000160691,ENSG00000164850,ENSG00000186063,ENSG00000197043,ENSG00000214078"	"BAD,FERMT2,ERLIN1,SNX15,TLN1,WIPI2,SHC1,GPER1,AIDA,ANXA6,CPNE1"
B	GO:0004527	0.443624545	1.348063673	1.497556375	2	71	exonuclease activity	0.758286044	"ENSG00000103005,ENSG00000140521"	"USB1,POLG"
B	GO:0043168	0.446906034	1.034015454	43.80879705	45	2077	anion binding	0.758286044	"ENSG00000002330,ENSG00000038382,ENSG00000044574,ENSG00000049541,ENSG00000071242,ENSG00000073712,ENSG00000083444,ENSG00000084731,ENSG00000097021,ENSG00000101670,ENSG00000102225,ENSG00000105851,ENSG00000105877,ENSG00000110025,ENSG00000115694,ENSG00000119681,ENSG00000123416,ENSG00000124357,ENSG00000137076,ENSG00000138069,ENSG00000140859,ENSG00000142178,ENSG00000142871,ENSG00000143774,ENSG00000146535,ENSG00000157954,ENSG00000160691,ENSG00000162889,ENSG00000166224,ENSG00000166483,ENSG00000166833,ENSG00000167107,ENSG00000167552,ENSG00000167553,ENSG00000168067,ENSG00000171608,ENSG00000173511,ENSG00000174903,ENSG00000176014,ENSG00000186063,ENSG00000188229,ENSG00000196230,ENSG00000197043,ENSG00000213923,ENSG00000214078,ENSG00000258947"	"BAD,TRIO,HSPA5,RFC2,RPS6KA2,FERMT2,PLOD1,KIF3C,ACOT7,LIPG,CDK16,PIK3CG,DNAH11,SNX15,STK25,LTBP2,TUBA1B,NAGK,TLN1,RAB1A,KIFC3,SIK1,CYR61,GUK1,GNA12,WIPI2,SHC1,MAPKAPK2,SGPL1,WEE1,NAV2,ACSF2,TUBA1A,TUBA1C,MAP4K2,PIK3CD,VEGFB,RAB1B,TUBB6,AIDA,TUBB4B,TUBB,ANXA6,CSNK1E,CPNE1,TUBB3"
B	GO:0000979	0.449870992	1.721844293	0.590585613	1	28	RNA polymerase II core promoter sequence-specific DNA binding	0.758286044	ENSG00000103495	MAZ
B	GO:0004869	0.449870992	1.721844293	0.590585613	1	28	cysteine-type endopeptidase inhibitor activity	0.758286044	ENSG00000101443	WFDC2
B	GO:0008146	0.449870992	1.721844293	0.590585613	1	28	sulfotransferase activity	0.758286044	ENSG00000198203	SULT1C2
B	GO:0008175	0.449870992	1.721844293	0.590585613	1	28	tRNA methyltransferase activity	0.758286044	ENSG00000068438	FTSJ1
B	GO:0015459	0.449870992	1.721844293	0.590585613	1	28	potassium channel regulator activity	0.758286044	ENSG00000196924	FLNA
B	GO:0016877	0.449870992	1.721844293	0.590585613	1	28	"ligase activity, forming carbon-sulfur bonds"	0.758286044	ENSG00000167107	ACSF2
B	GO:0019212	0.449870992	1.721844293	0.590585613	1	28	phosphatase inhibitor activity	0.758286044	ENSG00000160813	PPP1R35
B	GO:0035254	0.449870992	1.721844293	0.590585613	1	28	glutamate receptor binding	0.758286044	ENSG00000051128	HOMER3
B	GO:0061980	0.449870992	1.721844293	0.590585613	1	28	regulatory RNA binding	0.758286044	ENSG00000182872	RBM10
B	GO:0097718	0.449870992	1.721844293	0.590585613	1	28	disordered domain specific binding	0.758286044	ENSG00000160014	CALM3
B	GO:0032947	0.450752758	1.328688525	1.518648718	2	72	protein-containing complex scaffold activity	0.758286044	"ENSG00000047644,ENSG00000187961"	"WWC3,KLHL17"
B	GO:0061134	0.455291682	1.213311863	2.48889651	3	118	peptidase regulator activity	0.764039849	"ENSG00000002330,ENSG00000101443,ENSG00000124116"	"BAD,WFDC2,WFDC3"
B	GO:0000993	0.461502426	1.660204082	0.611677956	1	29	RNA polymerase II core binding	0.766924956	ENSG00000109911	ELP4
B	GO:0016790	0.461502426	1.660204082	0.611677956	1	29	thiolester hydrolase activity	0.766924956	ENSG00000097021	ACOT7
B	GO:0051879	0.461502426	1.660204082	0.611677956	1	29	Hsp90 protein binding	0.766924956	ENSG00000140553	UNC45A
B	GO:0098632	0.461502426	1.660204082	0.611677956	1	29	cell-cell adhesion mediator activity	0.766924956	ENSG00000163191	S100A11
B	GO:0000981	0.469727266	1.04592086	15.35522593	16	728	"RNA polymerase II transcription factor activity, sequence-specific DNA binding"	0.778272599	"ENSG00000092607,ENSG00000101216,ENSG00000103495,ENSG00000118922,ENSG00000119725,ENSG00000125798,ENSG00000137709,ENSG00000148516,ENSG00000160199,ENSG00000164850,ENSG00000166529,ENSG00000175550,ENSG00000175592,ENSG00000198680,ENSG00000213928,ENSG00000244405"	"TBX15,GMEB2,MAZ,KLF12,ZNF410,FOXA2,POU2F3,ZEB1,PKNOX1,GPER1,ZSCAN21,DRAP1,FOSL1,TUSC1,IRF9,ETV5"
B	GO:0000175	0.472888914	1.602814919	0.632770299	1	30	3'-5'-exoribonuclease activity	0.778272599	ENSG00000103005	USB1
B	GO:0004693	0.472888914	1.602814919	0.632770299	1	30	cyclin-dependent protein serine/threonine kinase activity	0.778272599	ENSG00000102225	CDK16
B	GO:0005547	0.472888914	1.602814919	0.632770299	1	30	"phosphatidylinositol-3,4,5-trisphosphate binding"	0.778272599	ENSG00000073712	FERMT2
B	GO:0000978	0.478160304	1.077960043	6.517534082	7	309	RNA polymerase II proximal promoter sequence-specific DNA binding	0.785056461	"ENSG00000092607,ENSG00000101216,ENSG00000125798,ENSG00000137709,ENSG00000148516,ENSG00000166529,ENSG00000175592"	"TBX15,GMEB2,FOXA2,POU2F3,ZEB1,ZSCAN21,FOSL1"
B	GO:0016757	0.480550607	1.101846571	4.555946155	5	216	"transferase activity, transferring glycosyl groups"	0.785264396	"ENSG00000123989,ENSG00000130714,ENSG00000135454,ENSG00000139629,ENSG00000149541"	"CHPF,POMT1,B4GALNT1,GALNT6,B3GAT3"
B	GO:0005160	0.484035594	1.549251701	0.653862643	1	31	transforming growth factor beta receptor binding	0.785264396	ENSG00000153162	BMP6
B	GO:0030291	0.484035594	1.549251701	0.653862643	1	31	protein serine/threonine kinase inhibitor activity	0.785264396	ENSG00000129355	CDKN2D
B	GO:0043028	0.484035594	1.549251701	0.653862643	1	31	cysteine-type endopeptidase regulator activity involved in apoptotic process	0.785264396	ENSG00000002330	BAD
B	GO:0097472	0.484035594	1.549251701	0.653862643	1	31	cyclin-dependent protein kinase activity	0.785264396	ENSG00000102225	CDK16
B	GO:0097367	0.485728725	1.019981185	34.42270428	35	1632	carbohydrate derivative binding	0.786143885	"ENSG00000038382,ENSG00000044574,ENSG00000049541,ENSG00000071242,ENSG00000084731,ENSG00000101670,ENSG00000102225,ENSG00000105851,ENSG00000105877,ENSG00000115694,ENSG00000119681,ENSG00000123416,ENSG00000124357,ENSG00000130720,ENSG00000138069,ENSG00000140859,ENSG00000142178,ENSG00000142871,ENSG00000143774,ENSG00000146535,ENSG00000162889,ENSG00000166483,ENSG00000166833,ENSG00000167107,ENSG00000167552,ENSG00000167553,ENSG00000168067,ENSG00000171608,ENSG00000173511,ENSG00000174903,ENSG00000176014,ENSG00000188229,ENSG00000196230,ENSG00000197043,ENSG00000213923,ENSG00000258947"	"TRIO,HSPA5,RFC2,RPS6KA2,KIF3C,LIPG,CDK16,PIK3CG,DNAH11,STK25,LTBP2,TUBA1B,NAGK,FIBCD1,RAB1A,KIFC3,SIK1,CYR61,GUK1,GNA12,MAPKAPK2,WEE1,NAV2,ACSF2,TUBA1A,TUBA1C,MAP4K2,PIK3CD,VEGFB,RAB1B,TUBB6,TUBB4B,TUBB,ANXA6,CSNK1E,TUBB3"
B	GO:0016896	0.494947496	1.499144174	0.674954986	1	32	"exoribonuclease activity, producing 5'-phosphomonoesters"	0.796175246	ENSG00000103005	USB1
B	GO:0032266	0.494947496	1.499144174	0.674954986	1	32	phosphatidylinositol-3-phosphate binding	0.796175246	ENSG00000157954	WIPI2
B	GO:0000977	0.49868669	1.039889281	9.639200892	10	457	RNA polymerase II regulatory region sequence-specific DNA binding	0.796175246	"ENSG00000092607,ENSG00000101216,ENSG00000103495,ENSG00000125798,ENSG00000137709,ENSG00000148516,ENSG00000166529,ENSG00000175592,ENSG00000198680,ENSG00000244405"	"TBX15,GMEB2,MAZ,FOXA2,POU2F3,ZEB1,ZSCAN21,FOSL1,TUSC1,ETV5"
B	GO:0004674	0.50256693	1.040525222	8.6689531	9	411	protein serine/threonine kinase activity	0.796175246	"ENSG00000038382,ENSG00000071242,ENSG00000102225,ENSG00000105851,ENSG00000115694,ENSG00000142178,ENSG00000162889,ENSG00000168067,ENSG00000213923"	"TRIO,RPS6KA2,CDK16,PIK3CG,STK25,SIK1,MAPKAPK2,MAP4K2,CSNK1E"
B	GO:0016504	0.505629545	1.452168367	0.696047329	1	33	peptidase activator activity	0.796175246	ENSG00000002330	BAD
B	GO:0016776	0.505629545	1.452168367	0.696047329	1	33	"phosphotransferase activity, phosphate group as acceptor"	0.796175246	ENSG00000143774	GUK1
B	GO:0019894	0.505629545	1.452168367	0.696047329	1	33	kinesin binding	0.796175246	ENSG00000104892	KLC3
B	GO:0032813	0.505629545	1.452168367	0.696047329	1	33	tumor necrosis factor receptor superfamily binding	0.796175246	ENSG00000227507	LTB
B	GO:0034061	0.505629545	1.452168367	0.696047329	1	33	DNA polymerase activity	0.796175246	ENSG00000140521	POLG
B	GO:0044183	0.505629545	1.452168367	0.696047329	1	33	protein binding involved in protein folding	0.796175246	ENSG00000044574	HSPA5
B	GO:0003700	0.505724176	1.015130803	22.6953614	23	1076	DNA binding transcription factor activity	0.796175246	"ENSG00000092607,ENSG00000101216,ENSG00000103495,ENSG00000104976,ENSG00000118922,ENSG00000119403,ENSG00000119725,ENSG00000125520,ENSG00000125798,ENSG00000137709,ENSG00000148516,ENSG00000159885,ENSG00000160199,ENSG00000164850,ENSG00000166529,ENSG00000175550,ENSG00000175592,ENSG00000197279,ENSG00000197935,ENSG00000198680,ENSG00000213928,ENSG00000244405,ENSG00000272333"	"TBX15,GMEB2,MAZ,SNAPC2,KLF12,PHF19,ZNF410,SLC2A4RG,FOXA2,POU2F3,ZEB1,ZNF222,PKNOX1,GPER1,ZSCAN21,DRAP1,FOSL1,ZNF165,ZNF311,TUSC1,IRF9,ETV5,KMT2B"
B	GO:0001228	0.506748302	1.056155303	5.694932693	6	270	"transcriptional activator activity, RNA polymerase II transcription regulatory region sequence-specific DNA binding"	0.796175246	"ENSG00000137709,ENSG00000160199,ENSG00000166529,ENSG00000175592,ENSG00000198680,ENSG00000244405"	"POU2F3,PKNOX1,ZSCAN21,FOSL1,TUSC1,ETV5"
B	GO:0001012	0.507080867	1.0326742	9.702477922	10	460	RNA polymerase II regulatory region DNA binding	0.796175246	"ENSG00000092607,ENSG00000101216,ENSG00000103495,ENSG00000125798,ENSG00000137709,ENSG00000148516,ENSG00000166529,ENSG00000175592,ENSG00000198680,ENSG00000244405"	"TBX15,GMEB2,MAZ,FOXA2,POU2F3,ZEB1,ZSCAN21,FOSL1,TUSC1,ETV5"
B	GO:0000987	0.50848955	1.045917475	6.707365172	7	318	proximal promoter sequence-specific DNA binding	0.796555877	"ENSG00000092607,ENSG00000101216,ENSG00000125798,ENSG00000137709,ENSG00000148516,ENSG00000166529,ENSG00000175592"	"TBX15,GMEB2,FOXA2,POU2F3,ZEB1,ZSCAN21,FOSL1"
B	GO:1990837	0.512380699	1.023006351	11.74843522	12	557	sequence-specific double-stranded DNA binding	0.800814685	"ENSG00000092607,ENSG00000101216,ENSG00000103495,ENSG00000125520,ENSG00000125798,ENSG00000137709,ENSG00000148516,ENSG00000166529,ENSG00000175592,ENSG00000189060,ENSG00000198680,ENSG00000244405"	"TBX15,GMEB2,MAZ,SLC2A4RG,FOXA2,POU2F3,ZEB1,ZSCAN21,FOSL1,H1F0,TUSC1,ETV5"
B	GO:0022836	0.514315985	1.106310014	2.720912287	3	129	gated channel activity	0.801107099	"ENSG00000103335,ENSG00000197043,ENSG00000240583"	"PIEZO1,ANXA6,AQP1"
B	GO:0004532	0.516086565	1.408039579	0.717139672	1	34	exoribonuclease activity	0.801107099	ENSG00000103005	USB1
B	GO:0016893	0.516086565	1.408039579	0.717139672	1	34	"endonuclease activity, active with either ribo- or deoxyribonucleic acids and producing 5'-phosphomonoesters"	0.801107099	ENSG00000128191	DGCR8
B	GO:0016887	0.519340035	1.029446682	7.783074681	8	369	ATPase activity	0.804329351	"ENSG00000044574,ENSG00000049541,ENSG00000084731,ENSG00000100246,ENSG00000100813,ENSG00000105877,ENSG00000140859,ENSG00000152763"	"HSPA5,RFC2,KIF3C,DNAL4,ACIN1,DNAH11,KIFC3,WDR78"
B	GO:0001104	0.525558129	1.147136207	1.750664495	2	83	RNA polymerase II transcription cofactor activity	0.806006271	"ENSG00000092607,ENSG00000133398"	"TBX15,MED10"
B	GO:0004879	0.526323275	1.366506603	0.738232016	1	35	nuclear receptor activity	0.806006271	ENSG00000164850	GPER1
B	GO:0098531	0.526323275	1.366506603	0.738232016	1	35	"transcription factor activity, direct ligand regulated sequence-specific DNA binding"	0.806006271	ENSG00000164850	GPER1
B	GO:0098631	0.526323275	1.366506603	0.738232016	1	35	cell adhesion mediator activity	0.806006271	ENSG00000163191	S100A11
B	GO:1901505	0.526323275	1.366506603	0.738232016	1	35	carbohydrate derivative transmembrane transporter activity	0.806006271	ENSG00000134955	SLC37A2
B	GO:0004866	0.532012723	1.133046781	1.771756838	2	84	endopeptidase inhibitor activity	0.810930565	"ENSG00000101443,ENSG00000124116"	"WFDC2,WFDC3"
B	GO:0016772	0.532505841	1.002702208	16.95824402	17	804	"transferase activity, transferring phosphorus-containing groups"	0.810930565	"ENSG00000038382,ENSG00000071242,ENSG00000100311,ENSG00000102225,ENSG00000105851,ENSG00000115694,ENSG00000124357,ENSG00000140521,ENSG00000142178,ENSG00000143774,ENSG00000162889,ENSG00000166483,ENSG00000168067,ENSG00000169047,ENSG00000171608,ENSG00000197461,ENSG00000213923"	"TRIO,RPS6KA2,PDGFB,CDK16,PIK3CG,STK25,NAGK,POLG,SIK1,GUK1,MAPKAPK2,WEE1,MAP4K2,IRS1,PIK3CD,PDGFA,CSNK1E"
B	GO:0043175	0.5363443	1.327346939	0.759324359	1	36	RNA polymerase core enzyme binding	0.810930565	ENSG00000109911	ELP4
B	GO:0099516	0.5363443	1.327346939	0.759324359	1	36	ion antiporter activity	0.810930565	ENSG00000134955	SLC37A2
B	GO:0030414	0.544741895	1.105874317	1.813941524	2	86	peptidase inhibitor activity	0.810930565	"ENSG00000101443,ENSG00000124116"	"WFDC2,WFDC3"
B	GO:0000976	0.545353944	0.999009035	11.01020321	11	522	transcription regulatory region sequence-specific DNA binding	0.810930565	"ENSG00000092607,ENSG00000101216,ENSG00000103495,ENSG00000125520,ENSG00000125798,ENSG00000137709,ENSG00000148516,ENSG00000166529,ENSG00000175592,ENSG00000198680,ENSG00000244405"	"TBX15,GMEB2,MAZ,SLC2A4RG,FOXA2,POU2F3,ZEB1,ZSCAN21,FOSL1,TUSC1,ETV5"
B	GO:0001102	0.546154165	1.290362812	0.780416702	1	37	RNA polymerase II activating transcription factor binding	0.810930565	ENSG00000165949	IFI27
B	GO:0001191	0.546154165	1.290362812	0.780416702	1	37	"transcriptional repressor activity, RNA polymerase II transcription factor binding"	0.810930565	ENSG00000092607	TBX15
B	GO:0001221	0.546154165	1.290362812	0.780416702	1	37	transcription cofactor binding	0.810930565	ENSG00000176973	FAM89B
B	GO:0004715	0.546154165	1.290362812	0.780416702	1	37	non-membrane spanning protein tyrosine kinase activity	0.810930565	ENSG00000166483	WEE1
B	GO:0004518	0.546219886	1.031864096	3.880991169	4	184	nuclease activity	0.810930565	"ENSG00000103005,ENSG00000128191,ENSG00000140521,ENSG00000172732"	"USB1,DGCR8,POLG,MUS81"
